name,title,level,facing,categories,description,detail,remediation,metadata,cache_key
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.erp_states\` has a row level security policy \`erp_states_select\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""erp_states"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_erp_states_erp_states_select
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.erp_states\` has a row level security policy \`erp_states_insert\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""erp_states"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_erp_states_erp_states_insert
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.erp_states\` has a row level security policy \`erp_states_update\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""erp_states"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_erp_states_erp_states_update
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.erp_states_backup\` has a row level security policy \`erp_states_backup_insert\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""erp_states_backup"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_erp_states_backup_erp_states_backup_insert
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.tracking_orders\` has a row level security policy \`tracking_orders_select\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""tracking_orders"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_tracking_orders_tracking_orders_select
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.tracking_orders\` has a row level security policy \`tracking_orders_insert\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""tracking_orders"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_tracking_orders_tracking_orders_insert
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.tracking_orders\` has a row level security policy \`tracking_orders_update\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""tracking_orders"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_tracking_orders_tracking_orders_update
rls_references_user_metadata,RLS references user metadata,ERROR,EXTERNAL,"[""SECURITY""]",Detects when Supabase Auth user_metadata is referenced insecurely in a row level security (RLS) policy.,Table \`public.tracking_orders\` has a row level security policy \`tracking_orders_delete\` that references Supabase Auth \`user_metadata\`. \`user_metadata\` is editable by end users and should never be used in a security context.,https://supabase.com/docs/guides/database/database-linter?lint=0015_rls_references_user_metadata,"{""name"":""tracking_orders"",""type"":""table"",""schema"":""public""}",rls_references_user_metadata_public_tracking_orders_tracking_orders_delete
